,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
4349,8691410730.0,20150220T000000,708000.0,4.0,2.5,3090.0,5600.0,2.0,False,0.0,3.0,9,3090.0,0.0,2005,0,98075.0,47.597,-121.979,3080,5788.0
4350,3832300090.0,20140709T000000,215000.0,3.0,1.0,1200.0,7280.0,1.0,False,0.0,4.0,7,1200.0,0.0,1967,0,98032.0,47.3724,-122.277,1200,8400.0
4351,2525049113.0,20140725T000000,1950000.0,4.0,3.5,4065.0,18713.0,2.0,False,0.0,4.0,10,4065.0,0.0,1987,0,98039.0,47.6209,-122.237,3070,18713.0
4352,1523059103.0,20140926T000000,390000.0,4.0,2.5,2570.0,22215.0,2.0,False,0.0,5.0,7,2570.0,0.0,1958,0,98059.0,47.4833,-122.157,2460,6533.0
4353,3187600100.0,20140513T000000,570000.0,3.0,2.0,1530.0,5401.0,1.0,False,0.0,4.0,7,1530.0,0.0,1937,0,98115.0,47.686,-122.304,1640,5467.0
4354,1628700107.0,20140625T000000,383000.0,3.0,1.75,1500.0,13430.0,1.0,False,0.0,3.0,7,1500.0,0.0,1977,0,98072.0,47.7527,-122.082,1500,13430.0
4355,1152700120.0,20150409T000000,370000.0,4.0,3.0,2490.0,5706.0,2.0,False,0.0,3.0,9,2490.0,0.0,2005,0,98042.0,47.3509,-122.165,2650,5880.0
4356,808300180.0,20150211T000000,454000.0,4.0,2.5,3040.0,12522.0,2.0,False,0.0,3.0,7,3040.0,0.0,2000,0,98019.0,47.7247,-121.959,2490,9742.0
4357,3585300194.0,20150324T000000,1400000.0,5.0,3.25,4140.0,32700.0,1.0,False,4.0,3.0,10,2190.0,1950.0,1973,0,98177.0,47.7633,-122.369,3220,22077.0
4358,3342700610.0,20140728T000000,371000.0,4.0,1.75,1690.0,10854.0,1.0,False,0.0,3.0,7,1690.0,0.0,1977,0,98056.0,47.5241,-122.199,2390,7000.0
4359,7376300085.0,20150505T000000,530000.0,3.0,1.75,1430.0,10350.0,1.0,False,0.0,3.0,7,1430.0,0.0,1959,0,98008.0,47.6353,-122.123,1890,10350.0
4360,6204000040.0,20140610T000000,608000.0,4.0,2.75,2490.0,9714.0,1.0,False,0.0,4.0,8,1400.0,1090.0,1983,0,98011.0,47.7496,-122.201,2060,15300.0
4361,3992700475.0,20141111T000000,450000.0,3.0,1.75,1350.0,7200.0,1.0,False,0.0,5.0,7,1350.0,0.0,1954,0,98125.0,47.713,-122.284,1100,7200.0
4362,9510920120.0,20140730T000000,780000.0,4.0,2.5,3140.0,14421.0,2.0,False,0.0,3.0,10,3140.0,0.0,1994,0,98075.0,47.5943,-122.018,3140,17417.0
4363,9485920120.0,20140829T000000,290000.0,4.0,2.5,2340.0,52272.0,2.0,False,0.0,2.0,8,2340.0,0.0,1978,0,98042.0,47.3468,-122.091,2480,40500.0
4364,1685200110.0,20140916T000000,225000.0,3.0,1.75,1610.0,14182.0,1.0,False,0.0,4.0,7,1100.0,510.0,1978,0,98092.0,47.3174,-122.18,1510,8400.0
4365,7574910650.0,20140911T000000,805000.0,4.0,2.5,3320.0,38032.0,2.0,False,0.0,4.0,10,3320.0,0.0,1991,0,98077.0,47.7478,-122.036,3270,37804.0
4366,4178600040.0,20150407T000000,660000.0,3.0,2.5,2390.0,15669.0,2.0,False,0.0,3.0,9,2390.0,0.0,1991,0,98011.0,47.7446,-122.193,2640,12500.0
4367,3793700210.0,20140613T000000,299000.0,3.0,1.75,1180.0,13927.0,1.0,False,0.0,5.0,7,1180.0,0.0,1962,0,98059.0,47.4818,-122.094,1400,13173.0
4368,1972200325.0,20140919T000000,530000.0,2.0,2.25,1260.0,1312.0,3.0,False,0.0,3.0,8,1260.0,0.0,2007,0,98103.0,47.6538,-122.356,1300,1312.0
4369,7010701383.0,20141017T000000,680000.0,3.0,2.5,1800.0,4400.0,1.0,False,0.0,5.0,7,1350.0,450.0,1970,0,98199.0,47.6599,-122.396,1920,4400.0
4370,3353401340.0,20150216T000000,199900.0,4.0,1.75,1790.0,12000.0,1.0,False,0.0,5.0,6,1790.0,0.0,1944,0,98001.0,47.2664,-122.256,1550,9840.0
4371,3352401037.0,20150108T000000,224000.0,3.0,1.75,1760.0,6300.0,1.0,False,0.0,3.0,7,1060.0,700.0,1963,0,98178.0,47.5003,-122.26,1340,7300.0
4372,8802400906.0,20140829T000000,244000.0,3.0,1.75,1540.0,8885.0,1.0,False,0.0,4.0,7,1440.0,100.0,1980,0,98031.0,47.4031,-122.201,1540,12734.0
4373,4443800940.0,20150408T000000,485000.0,4.0,1.75,1260.0,3880.0,1.0,False,0.0,5.0,7,860.0,400.0,1918,0,98117.0,47.687,-122.391,1000,3880.0
4374,2215450100.0,20150112T000000,330000.0,4.0,2.5,2240.0,7589.0,2.0,False,0.0,3.0,8,2240.0,0.0,1994,0,98030.0,47.3824,-122.207,2250,7300.0
4375,8900000100.0,20141231T000000,509000.0,4.0,2.0,1630.0,1724.0,1.5,False,0.0,3.0,6,1030.0,600.0,1915,1970,98119.0,47.6472,-122.362,1780,3810.0
4376,8079010220.0,20141117T000000,440000.0,4.0,2.5,2350.0,7203.0,2.0,False,0.0,3.0,8,2350.0,0.0,1989,0,98059.0,47.5123,-122.151,2260,7274.0
4377,8078050120.0,20141210T000000,244000.0,3.0,2.0,1350.0,8587.0,1.0,False,0.0,3.0,7,1350.0,0.0,1998,0,98022.0,47.2073,-122.012,1350,8587.0
4378,1773101215.0,20140717T000000,399700.0,4.0,1.75,1320.0,4800.0,1.0,False,0.0,4.0,7,870.0,450.0,1930,0,98106.0,47.5534,-122.365,940,4800.0
4379,2768100205.0,20140625T000000,519000.0,4.0,2.5,1950.0,2617.0,1.5,False,0.0,4.0,7,1250.0,700.0,1910,0,98107.0,47.6696,-122.372,1520,1438.0
4380,5537200043.0,20140508T000000,211000.0,4.0,1.0,2100.0,9200.0,1.0,False,0.0,3.0,7,1050.0,1050.0,1959,0,98168.0,47.476,-122.292,1540,10033.0
4381,868000905.0,20140708T000000,950000.0,3.0,2.5,3480.0,7800.0,1.0,False,0.0,4.0,7,1750.0,1730.0,1941,1998,98177.0,47.7047,-122.378,3010,9918.0
4382,8635760490.0,20140902T000000,410000.0,3.0,2.5,1830.0,2839.0,2.0,False,0.0,3.0,8,1830.0,0.0,1999,0,98074.0,47.6022,-122.021,1830,3011.0
4383,3052700245.0,20150325T000000,750000.0,4.0,2.0,2640.0,5000.0,2.0,False,0.0,3.0,7,2040.0,600.0,1949,0,98117.0,47.678,-122.375,1330,5000.0
4384,9320901250.0,20140910T000000,133400.0,3.0,1.0,900.0,2550.0,1.0,False,0.0,4.0,6,900.0,0.0,1978,0,98023.0,47.3036,-122.363,1120,2550.0
4385,2420069042.0,20150424T000000,240000.0,3.0,2.0,1553.0,6550.0,1.0,False,0.0,3.0,7,1553.0,0.0,1900,2001,98022.0,47.2056,-121.994,1010,10546.0
4386,6870300090.0,20140604T000000,539000.0,3.0,2.5,1710.0,2300.0,2.0,False,0.0,3.0,8,1570.0,140.0,2005,0,98052.0,47.6743,-122.142,2120,2856.0
4387,1223089066.0,20140814T000000,688000.0,4.0,3.0,3400.0,292723.0,2.0,False,0.0,3.0,10,3400.0,0.0,1998,0,98045.0,47.4883,-121.725,1760,69696.0
4388,7974200937.0,20140513T000000,465000.0,3.0,1.5,1270.0,5112.0,1.0,False,0.0,3.0,7,1270.0,0.0,1950,0,98115.0,47.676,-122.288,1580,5080.0
4389,2998300146.0,20140617T000000,936000.0,3.0,1.75,2960.0,12420.0,1.0,False,2.0,4.0,8,1480.0,1480.0,1952,0,98116.0,47.5739,-122.406,2700,9106.0
4390,7202290650.0,20141230T000000,620000.0,4.0,2.5,3040.0,9606.0,2.0,False,0.0,3.0,7,3040.0,0.0,2003,0,98053.0,47.6884,-122.044,1690,3849.0
4391,1326039061.0,20141020T000000,429950.0,3.0,1.75,1430.0,9750.0,1.0,False,0.0,5.0,7,1430.0,0.0,1962,0,98133.0,47.7441,-122.357,1630,9282.0
4392,4142450330.0,20140707T000000,296475.0,3.0,2.5,1520.0,4170.0,2.0,False,0.0,3.0,7,1520.0,0.0,2004,0,98038.0,47.3842,-122.04,1560,4237.0
4393,6139100076.0,20150427T000000,330000.0,4.0,2.0,1820.0,9450.0,1.0,False,0.0,3.0,7,1100.0,720.0,1962,0,98155.0,47.7607,-122.329,1540,9450.0
4394,8126300360.0,20140730T000000,445000.0,3.0,2.25,1800.0,11200.0,1.0,False,0.0,3.0,8,1270.0,530.0,1979,0,98052.0,47.7072,-122.164,1940,11250.0
4395,1231000645.0,20140801T000000,846000.0,4.0,3.25,2720.0,4000.0,2.0,False,1.0,3.0,10,2070.0,650.0,2014,0,98118.0,47.5554,-122.267,1450,4000.0
4396,8149600265.0,20150514T000000,725000.0,4.0,1.75,1980.0,5850.0,1.0,False,1.0,4.0,8,1380.0,600.0,1960,0,98116.0,47.5607,-122.391,1810,5850.0
4397,9264950410.0,20150504T000000,369000.0,4.0,2.5,2550.0,7349.0,2.0,False,0.0,3.0,9,2550.0,0.0,1989,0,98023.0,47.3059,-122.349,2400,8508.0
4398,9541800065.0,20140609T000000,625000.0,3.0,1.75,2210.0,16200.0,1.0,False,0.0,3.0,8,1390.0,820.0,1958,0,98005.0,47.5924,-122.175,2050,16200.0
4399,7202330790.0,20140618T000000,535000.0,3.0,2.0,2120.0,4080.0,2.0,False,0.0,3.0,7,2120.0,0.0,2003,0,98053.0,47.682,-122.037,2280,4080.0
4400,7335400065.0,20141218T000000,229950.0,4.0,1.5,1570.0,6717.0,1.0,False,0.0,5.0,6,1570.0,0.0,1911,0,98002.0,47.307,-122.217,1140,6716.0
4401,1313500090.0,20150423T000000,229999.0,3.0,1.75,1310.0,6960.0,1.0,False,0.0,4.0,7,1310.0,0.0,1974,0,98092.0,47.2761,-122.153,1580,7200.0
4402,1797500600.0,20140825T000000,850000.0,5.0,3.5,3150.0,4120.0,2.0,False,0.0,3.0,8,2460.0,690.0,1911,2007,98115.0,47.6754,-122.315,2080,4160.0
4403,5561301220.0,20140610T000000,589900.0,4.0,4.5,3870.0,35889.0,2.0,False,0.0,3.0,10,2530.0,1340.0,2001,0,98027.0,47.4677,-122.01,3020,35366.0
4404,5700002165.0,20141030T000000,513000.0,2.0,1.0,1840.0,4322.0,1.0,False,0.0,4.0,7,1160.0,680.0,1914,0,98144.0,47.5764,-122.289,1750,4322.0
4405,9202650040.0,20140926T000000,401000.0,3.0,1.0,1120.0,8321.0,1.0,False,0.0,4.0,6,1120.0,0.0,1941,1987,98027.0,47.5631,-122.091,1980,8671.0
4406,7211401975.0,20140905T000000,260000.0,3.0,2.5,1440.0,2500.0,2.0,False,0.0,3.0,7,1440.0,0.0,2006,0,98146.0,47.511,-122.359,1440,5000.0
4407,126039394.0,20150508T000000,525000.0,4.0,2.75,2300.0,26650.0,1.0,False,0.0,4.0,8,2300.0,0.0,1950,0,98177.0,47.7771,-122.362,2000,9879.0
4408,3204800150.0,20150320T000000,470000.0,3.0,3.5,2070.0,11658.0,1.0,False,0.0,4.0,8,1370.0,700.0,1977,0,98056.0,47.537,-122.178,1930,8744.0
4409,7686204750.0,20150121T000000,205000.0,4.0,1.5,1420.0,8063.0,1.0,False,0.0,3.0,7,940.0,480.0,1962,0,98198.0,47.4174,-122.316,1330,7515.0
4410,7524950900.0,20150210T000000,620000.0,3.0,2.25,2010.0,7495.0,1.0,False,0.0,4.0,8,1570.0,440.0,1979,0,98027.0,47.5613,-122.083,2050,8402.0
4411,7211400850.0,20140811T000000,229000.0,3.0,1.5,1200.0,5000.0,1.0,False,0.0,3.0,6,1200.0,0.0,1979,0,98146.0,47.5122,-122.357,1440,2500.0
4412,8024202520.0,20140509T000000,445000.0,2.0,2.0,1150.0,6634.0,1.0,False,0.0,3.0,7,860.0,290.0,1940,0,98115.0,47.7001,-122.309,1680,6892.0
4413,7340600068.0,20140514T000000,215000.0,2.0,1.0,1240.0,7200.0,1.0,False,0.0,3.0,7,1240.0,0.0,1967,0,98168.0,47.4971,-122.282,1130,9200.0
4414,8682260850.0,20140729T000000,504975.0,2.0,2.5,1900.0,4871.0,2.0,False,0.0,3.0,8,1900.0,0.0,2005,0,98053.0,47.7132,-122.034,1640,4780.0
4415,6804600720.0,20140801T000000,495000.0,4.0,2.25,2350.0,10072.0,2.0,False,0.0,3.0,8,2350.0,0.0,1980,0,98011.0,47.7628,-122.168,2210,9687.0
4416,1865820300.0,20150311T000000,205000.0,3.0,1.0,1120.0,8342.0,1.0,False,0.0,4.0,7,1120.0,0.0,1976,0,98042.0,47.3732,-122.116,1190,6660.0
4417,3163600076.0,20140730T000000,152275.0,1.0,1.0,1020.0,6871.0,1.0,False,0.0,3.0,6,1020.0,0.0,1937,1946,98146.0,47.5051,-122.338,1260,6933.0
4418,5418500650.0,20150325T000000,586000.0,4.0,2.25,1930.0,8338.0,1.0,False,0.0,3.0,8,1930.0,0.0,1968,0,98125.0,47.7026,-122.285,2280,7616.0
4419,8682220230.0,20141017T000000,779950.0,2.0,2.5,2680.0,7625.0,1.0,False,0.0,3.0,9,2680.0,0.0,2002,0,98053.0,47.7094,-122.024,2310,7395.0
4420,3578401210.0,20141218T000000,557000.0,4.0,1.75,2660.0,11315.0,2.0,False,0.0,4.0,8,2660.0,0.0,1983,0,98074.0,47.6204,-122.044,1980,11315.0
4421,9122001225.0,20141029T000000,610000.0,4.0,2.25,2200.0,7200.0,1.0,False,2.0,4.0,8,1220.0,980.0,1958,0,98144.0,47.5818,-122.296,1940,6000.0
4422,5667100025.0,20140708T000000,405000.0,3.0,1.5,1010.0,7683.0,1.5,False,0.0,5.0,7,1010.0,0.0,1953,0,98125.0,47.72,-122.318,1550,7271.0
4423,5089700750.0,20140509T000000,320000.0,4.0,2.25,2310.0,7490.0,2.0,False,0.0,3.0,8,2310.0,0.0,1980,0,98055.0,47.4379,-122.192,2310,8480.0
4424,3331500650.0,20140919T000000,356000.0,3.0,1.0,920.0,3863.0,1.0,False,0.0,3.0,6,920.0,0.0,1970,0,98118.0,47.5524,-122.27,1080,5150.0
4425,9528102865.0,20150226T000000,794500.0,5.0,3.0,3030.0,4120.0,1.5,False,0.0,4.0,7,1930.0,1100.0,1913,0,98115.0,47.6771,-122.319,1280,3090.0
4426,6928000590.0,20140508T000000,349000.0,3.0,1.75,1590.0,9620.0,1.0,False,0.0,3.0,7,1590.0,0.0,1988,0,98059.0,47.4815,-122.152,2980,9398.0
4427,1423069162.0,20140604T000000,549000.0,4.0,2.25,2740.0,88426.0,2.0,False,0.0,3.0,7,2740.0,0.0,1991,0,98027.0,47.4734,-122.006,2740,62726.0
4428,7877400245.0,20140718T000000,193000.0,3.0,1.0,960.0,10761.0,1.0,False,0.0,4.0,6,960.0,0.0,1962,0,98002.0,47.2819,-122.224,960,10761.0
4429,7430500301.0,20141016T000000,700000.0,3.0,1.5,2240.0,7227.0,2.0,False,1.0,3.0,9,1440.0,800.0,1977,0,98008.0,47.6208,-122.093,3150,16150.0
4430,7852010900.0,20150324T000000,523000.0,3.0,2.5,2400.0,6182.0,2.0,False,0.0,3.0,8,2400.0,0.0,1998,0,98065.0,47.5363,-121.87,2420,5829.0
4431,4022900652.0,20141118T000000,565000.0,5.0,3.25,2860.0,20790.0,1.0,False,0.0,4.0,7,1800.0,1060.0,1965,0,98155.0,47.7757,-122.295,1920,9612.0
4432,7852030790.0,20150505T000000,500000.0,4.0,2.5,2960.0,5027.0,2.0,False,0.0,3.0,7,2960.0,0.0,2000,0,98065.0,47.5328,-121.881,2760,5500.0
4433,3528900330.0,20140707T000000,1450000.0,4.0,3.25,3770.0,4103.0,2.0,False,0.0,5.0,9,2710.0,1060.0,1925,0,98109.0,47.641,-122.349,2560,4160.0
4434,2623069106.0,20150219T000000,710000.0,6.0,3.5,3830.0,68825.0,2.0,False,0.0,3.0,9,3830.0,0.0,1995,0,98027.0,47.4574,-122.003,2410,68825.0
4435,88000173.0,20141015T000000,333000.0,4.0,2.0,2750.0,9001.0,1.0,False,0.0,3.0,8,2750.0,0.0,2008,0,98055.0,47.457,-122.189,1340,11050.0
4436,3179102305.0,20140717T000000,580000.0,3.0,1.75,2100.0,6874.0,1.0,False,0.0,3.0,7,1300.0,800.0,1943,0,98115.0,47.6724,-122.279,2220,5912.0
4437,5379803386.0,20140801T000000,289950.0,4.0,1.75,1500.0,8400.0,1.0,False,0.0,3.0,7,1200.0,300.0,1956,0,98188.0,47.4531,-122.273,1780,9913.0
4438,8127700845.0,20150219T000000,375000.0,2.0,1.0,710.0,4618.0,1.0,False,1.0,3.0,5,710.0,0.0,1925,0,98199.0,47.64,-122.394,1810,4988.0
4439,8562901010.0,20140926T000000,505000.0,2.0,3.0,2770.0,10800.0,1.5,False,0.0,5.0,8,1910.0,860.0,1984,0,98074.0,47.6082,-122.057,2140,10800.0
4440,4058200915.0,20140721T000000,324950.0,3.0,1.75,2050.0,6720.0,1.0,False,2.0,3.0,7,1050.0,1000.0,1939,0,98178.0,47.5058,-122.235,2380,7260.0
4441,8861700110.0,20140714T000000,490000.0,4.0,2.25,1960.0,10275.0,2.0,False,0.0,3.0,7,1960.0,0.0,1965,0,98052.0,47.6887,-122.124,1560,10275.0
4442,6822100155.0,20140512T000000,630000.0,4.0,2.0,1770.0,6000.0,2.0,False,0.0,5.0,7,1770.0,0.0,1911,1981,98199.0,47.6493,-122.401,1340,6000.0
4443,3345700215.0,20140620T000000,595000.0,3.0,2.75,3290.0,22649.0,2.0,False,0.0,4.0,8,3290.0,0.0,1993,0,98056.0,47.5241,-122.193,2750,6119.0
4444,582000644.0,20150501T000000,872500.0,4.0,2.0,1990.0,6000.0,1.0,False,0.0,3.0,9,1260.0,730.0,1956,2015,98199.0,47.6515,-122.397,1770,6000.0
4445,6126601380.0,20150222T000000,490000.0,2.0,1.0,1760.0,5250.0,1.0,False,2.0,4.0,7,1000.0,760.0,1951,0,98126.0,47.5577,-122.379,1760,5400.0
4446,3303850330.0,20141216T000000,1900000.0,4.0,3.25,5080.0,27755.0,2.0,False,0.0,3.0,11,5080.0,0.0,2001,0,98006.0,47.5423,-122.111,4730,22326.0
4447,3343902281.0,20150505T000000,310000.0,2.0,1.0,1020.0,8102.0,1.0,False,0.0,3.0,7,1020.0,0.0,1956,0,98056.0,47.5135,-122.193,1770,7291.0
4448,2023059052.0,20150504T000000,450000.0,3.0,1.0,1350.0,92721.0,1.0,False,0.0,2.0,6,1200.0,150.0,1946,0,98055.0,47.4657,-122.198,1860,8096.0
4449,7504001430.0,20141023T000000,539000.0,3.0,1.5,1740.0,12000.0,2.0,False,0.0,3.0,9,1740.0,0.0,1974,0,98074.0,47.6276,-122.053,2580,12224.0
4450,9290850330.0,20140707T000000,888550.0,3.0,2.5,3540.0,38322.0,2.0,False,0.0,3.0,10,3540.0,0.0,1989,0,98053.0,47.6892,-122.048,3540,35926.0
4451,7955080300.0,20140714T000000,269950.0,3.0,2.5,1520.0,8720.0,1.0,False,0.0,3.0,7,1080.0,440.0,1981,0,98058.0,47.4267,-122.157,1720,7551.0
4452,3980300371.0,20140926T000000,142000.0,0.0,0.0,290.0,20875.0,1.0,False,0.0,1.0,1,290.0,0.0,1963,0,98024.0,47.5308,-121.888,1620,22850.0
4453,3755100220.0,20140819T000000,300000.0,3.0,1.75,1310.0,9761.0,1.0,False,0.0,3.0,7,1310.0,0.0,1967,0,98034.0,47.721,-122.228,1490,9600.0
4454,3425059076.0,20140922T000000,780000.0,2.0,3.25,3000.0,24004.0,1.0,False,0.0,3.0,10,2410.0,590.0,1952,0,98005.0,47.611,-122.157,4270,24506.0
4455,8728550150.0,20140715T000000,545000.0,3.0,2.5,2660.0,20369.0,2.0,False,0.0,3.0,8,2660.0,0.0,1992,0,98027.0,47.5234,-122.055,2720,12927.0
4456,2108500110.0,20150415T000000,278000.0,3.0,2.25,2120.0,9804.0,2.0,False,0.0,3.0,7,2120.0,0.0,1994,0,98042.0,47.3596,-122.16,2120,7200.0
4457,7941130110.0,20141201T000000,342000.0,3.0,2.25,1200.0,2845.0,2.0,False,0.0,3.0,7,1200.0,0.0,1986,0,98034.0,47.7151,-122.203,1220,2140.0
4458,1545807180.0,20150506T000000,190000.0,4.0,1.75,1900.0,9861.0,1.0,False,0.0,4.0,7,1900.0,0.0,1967,0,98038.0,47.3615,-122.057,1720,7967.0
4459,1972200382.0,20141121T000000,387000.0,2.0,1.5,1010.0,948.0,3.0,False,0.0,3.0,8,1010.0,0.0,1999,0,98103.0,47.6529,-122.355,1330,1318.0
4460,2473420100.0,20150304T000000,279950.0,3.0,2.25,1850.0,7480.0,2.0,False,0.0,3.0,7,1850.0,0.0,1978,0,98058.0,47.452,-122.159,1870,7480.0
4461,722059020.0,20150318T000000,550000.0,6.0,4.5,4520.0,40164.0,2.0,False,0.0,3.0,9,3580.0,940.0,1953,2008,98031.0,47.407,-122.216,2870,13068.0
4462,1626079154.0,20140520T000000,439000.0,3.0,2.0,2010.0,251341.0,2.0,False,0.0,3.0,8,1510.0,500.0,2003,0,98019.0,47.7416,-121.91,1780,108900.0
4463,1152000040.0,20141010T000000,774888.0,3.0,2.25,2420.0,23507.0,1.0,False,0.0,4.0,8,2420.0,0.0,1969,0,98027.0,47.5107,-122.027,2540,22257.0
4464,5152960330.0,20140610T000000,480000.0,5.0,2.5,2732.0,9500.0,1.0,False,2.0,4.0,8,1870.0,862.0,1975,0,98003.0,47.3436,-122.323,2720,10000.0
4465,6431000206.0,20140508T000000,835000.0,4.0,2.0,1910.0,6960.0,1.5,False,0.0,5.0,8,1910.0,0.0,1941,0,98103.0,47.6893,-122.348,1360,3300.0
4466,2397101185.0,20150303T000000,1500000.0,5.0,3.5,3520.0,5400.0,2.0,False,0.0,3.0,9,2400.0,1120.0,2008,0,98119.0,47.6364,-122.363,1360,3600.0
4467,2922700865.0,20150326T000000,771000.0,4.0,2.0,2220.0,3760.0,1.5,False,0.0,4.0,7,1370.0,850.0,1929,0,98117.0,47.6876,-122.368,1620,3760.0
4468,3271800870.0,20140807T000000,1225000.0,4.0,2.25,2020.0,5800.0,1.0,False,3.0,4.0,9,1760.0,260.0,1941,0,98199.0,47.6471,-122.412,3100,5800.0
4469,1562200090.0,20141017T000000,600000.0,4.0,2.5,2090.0,7290.0,1.0,False,0.0,5.0,8,1420.0,670.0,1966,0,98007.0,47.624,-122.142,2110,8436.0
4470,1431700210.0,20140702T000000,305000.0,3.0,1.0,1580.0,7424.0,1.0,False,0.0,3.0,7,1010.0,570.0,1962,0,98058.0,47.4607,-122.171,1710,7772.0
4471,2566300100.0,20150327T000000,1388000.0,5.0,1.75,2650.0,11340.0,1.0,False,0.0,3.0,8,2650.0,0.0,1955,0,98004.0,47.626,-122.213,2780,13204.0
4472,5379806155.0,20140910T000000,216500.0,3.0,1.0,1020.0,11652.0,1.0,False,0.0,4.0,6,1020.0,0.0,1971,0,98188.0,47.4459,-122.278,1690,11652.0
4473,952006857.0,20150122T000000,370000.0,3.0,2.5,1070.0,1219.0,2.0,False,0.0,3.0,7,720.0,350.0,2004,0,98116.0,47.5618,-122.384,1070,1254.0
4474,3792400110.0,20140630T000000,492650.0,4.0,1.75,2120.0,9786.0,1.0,False,0.0,3.0,8,1640.0,480.0,1967,0,98177.0,47.7753,-122.365,2310,8787.0
4475,3755100540.0,20140725T000000,431200.0,5.0,1.75,1360.0,10609.0,1.0,False,0.0,3.0,7,1060.0,300.0,1966,0,98034.0,47.7203,-122.229,1490,9935.0
4476,2122059014.0,20150409T000000,277500.0,4.0,2.0,1700.0,12048.0,2.0,False,0.0,3.0,7,1700.0,0.0,1990,0,98030.0,47.3748,-122.186,1960,7650.0
4477,110000040.0,20150317T000000,278000.0,5.0,1.5,1820.0,8712.0,1.0,False,0.0,5.0,7,1090.0,730.0,1960,0,98032.0,47.3712,-122.289,1820,8712.0
4478,3876800580.0,20140902T000000,351000.0,4.0,1.0,1430.0,8400.0,1.0,False,0.0,3.0,6,730.0,700.0,1969,0,98072.0,47.7417,-122.172,1310,8240.0
4479,3127200021.0,20140616T000000,850000.0,4.0,3.5,4140.0,7089.0,2.0,False,0.0,3.0,10,3160.0,980.0,2003,0,98034.0,47.7059,-122.2,2640,8896.0
4480,2397101460.0,20140811T000000,885000.0,2.0,2.0,1313.0,3600.0,1.0,False,0.0,3.0,8,1313.0,0.0,1904,2012,98119.0,47.6369,-122.365,1080,3600.0
4481,1720069146.0,20140715T000000,399950.0,3.0,2.0,1590.0,87120.0,1.0,False,3.0,3.0,8,1590.0,0.0,1998,0,98022.0,47.2241,-122.072,2780,183161.0
4482,7878400043.0,20140805T000000,185000.0,3.0,1.75,1080.0,9262.0,1.0,False,0.0,3.0,7,1080.0,0.0,1968,0,98178.0,47.4883,-122.248,1090,9262.0
4483,9282801030.0,20140925T000000,440000.0,5.0,3.0,2730.0,6000.0,1.0,False,0.0,3.0,8,1470.0,1260.0,1979,0,98178.0,47.4994,-122.234,2590,6000.0
4484,6072800265.0,20140813T000000,2395000.0,4.0,3.25,3800.0,19798.0,2.0,False,0.0,3.0,10,3800.0,0.0,1969,2009,98006.0,47.5684,-122.19,3940,18975.0
4485,5267000180.0,20140821T000000,299000.0,3.0,2.25,2540.0,9961.0,1.0,False,0.0,4.0,8,1320.0,1220.0,1969,0,98031.0,47.41,-122.208,1870,10251.0
4486,2722049077.0,20140828T000000,299500.0,3.0,1.75,1810.0,34500.0,1.0,False,0.0,3.0,8,1230.0,580.0,1980,0,98032.0,47.3707,-122.275,2090,9735.0
4487,1115100278.0,20150317T000000,420000.0,3.0,1.5,1540.0,7506.0,1.0,False,0.0,5.0,7,1540.0,0.0,1961,0,98155.0,47.7565,-122.325,2180,7653.0
4488,8075400530.0,20140627T000000,234000.0,4.0,1.0,1390.0,18000.0,1.0,False,0.0,3.0,7,1390.0,0.0,1955,2013,98032.0,47.3885,-122.284,1390,18000.0
4489,1997200245.0,20140714T000000,540000.0,2.0,1.75,1460.0,4800.0,1.0,False,0.0,5.0,7,850.0,610.0,1950,0,98103.0,47.6928,-122.339,2050,5592.0
4490,926069009.0,20140609T000000,649950.0,4.0,2.5,2350.0,63162.0,2.0,False,0.0,4.0,8,2350.0,0.0,1994,0,98077.0,47.7545,-122.047,2370,63162.0
4491,6381500110.0,20150108T000000,330000.0,3.0,1.0,1160.0,7912.0,1.0,False,0.0,4.0,7,1160.0,0.0,1956,0,98125.0,47.7336,-122.306,1190,7482.0
4492,7203100850.0,20150427T000000,840000.0,4.0,3.25,3500.0,5960.0,2.0,False,0.0,3.0,9,3500.0,0.0,2010,0,98053.0,47.6944,-122.022,3390,6856.0
4493,3529300330.0,20141107T000000,370000.0,3.0,2.5,1980.0,6922.0,2.0,False,0.0,5.0,8,1980.0,0.0,1991,0,98031.0,47.396,-122.184,2090,7697.0
4494,3204800330.0,20140625T000000,410000.0,3.0,1.5,1250.0,7700.0,1.0,False,0.0,5.0,7,1250.0,0.0,1968,0,98056.0,47.5383,-122.178,1430,7700.0
4495,6411600411.0,20141209T000000,257000.0,2.0,1.0,770.0,7200.0,1.0,False,0.0,3.0,7,770.0,0.0,1951,0,98125.0,47.7143,-122.325,1320,7139.0
4496,8685500145.0,20141230T000000,350000.0,3.0,1.0,1920.0,6710.0,1.0,False,0.0,3.0,7,1320.0,600.0,1959,0,98118.0,47.5346,-122.286,1810,5600.0
4497,7277100610.0,20140825T000000,380000.0,2.0,1.0,1120.0,7560.0,1.0,False,1.0,3.0,6,1120.0,0.0,1947,0,98177.0,47.77,-122.39,1120,7200.0
