,position,annual_salary_usd,date_hired,annual_salary_php,monthly_salary_php,years_exp
6599,Teacher,83267.0,1996,4163350.0,346945.83,19
6600,Teacher,83267.0,2000,4163350.0,346945.83,15
6601,Teacher,83267.0,2003,4163350.0,346945.83,12
6602,Teacher,83267.0,2005,4163350.0,346945.83,10
6603,Teacher,83267.0,2006,4163350.0,346945.83,9
6604,Teacher,83267.0,2002,4163350.0,346945.83,13
6606,Teacher,83267.0,1999,4163350.0,346945.83,16
6607,Teacher,83267.0,1995,4163350.0,346945.83,20
6608,Teacher,83267.0,2006,4163350.0,346945.83,9
6609,Teacher,83267.0,1999,4163350.0,346945.83,16
6610,Teacher,83267.0,2009,4163350.0,346945.83,6
6611,Teacher,83267.0,2009,4163350.0,346945.83,6
6612,Teacher,83267.0,2002,4163350.0,346945.83,13
6614,Teacher,83267.0,1999,4163350.0,346945.83,16
6615,Social Worker,83267.0,2009,4163350.0,346945.83,6
6616,Teacher,83267.0,2005,4163350.0,346945.83,10
6617,Teacher,83267.0,2006,4163350.0,346945.83,9
6618,Psychiatric Nurse,83232.0,2008,4161600.0,346800.0,7
6621,Professor,83187.0,2001,4159350.0,346612.5,14
6622,Accountant,83152.0,1992,4157600.0,346466.67,23
6623,Budget Analyst,83152.0,1981,4157600.0,346466.67,34
6624,Budget Analyst,83152.0,2011,4157600.0,346466.67,4
6625,Program Analyst,83152.0,1980,4157600.0,346466.67,35
6627,Budget Analyst,83152.0,2011,4157600.0,346466.67,4
6629,Budget Analyst,83152.0,2003,4157600.0,346466.67,12
6631,Budget Analyst,83152.0,2011,4157600.0,346466.67,4
6632,Accountant,83152.0,1991,4157600.0,346466.67,24
6633,Program Analyst,83152.0,2003,4157600.0,346466.67,12
6635,Program Specialist,83152.0,2007,4157600.0,346466.67,8
6638,Budget Analyst,83152.0,1996,4157600.0,346466.67,19
6639,Budget Analyst,83152.0,2011,4157600.0,346466.67,4
6642,Social Worker,83000.0,2009,4150000.0,345833.33,6
6645,Information Technology Specialist,83000.0,2010,4150000.0,345833.33,5
6648,Assoc Professor,83000.0,2010,4150000.0,345833.33,5
6649,Librarian,83000.0,2009,4150000.0,345833.33,6
6652,Workers Compensation Recipient,82916.0,1995,4145800.0,345483.33,20
6654,"Coord, special Education",82908.0,2000,4145400.0,345450.0,15
6655,"Coord, special Education",82908.0,2005,4145400.0,345450.0,10
6657,Clinical Psychologist,82878.0,2007,4143900.0,345325.0,8
6658,Information Technology Specialist,82878.0,1981,4143900.0,345325.0,34
6659,Information Technology Specialist,82878.0,2009,4143900.0,345325.0,6
6663,Clinical Psychologist,82878.0,2008,4143900.0,345325.0,7
6664,Appraiser,82878.0,2005,4143900.0,345325.0,10
6665,Clinical Psychologist,82878.0,2005,4143900.0,345325.0,10
6666,Information Technology Specialist,82878.0,2000,4143900.0,345325.0,15
6669,Project Manager,82878.0,2008,4143900.0,345325.0,7
6672,Accountant,82878.0,2011,4143900.0,345325.0,4
6673,Clinical Psychologist,82878.0,2008,4143900.0,345325.0,7
6674,Information Technology Specialist,82878.0,2003,4143900.0,345325.0,12
6675,Auditor (tax),82878.0,2002,4143900.0,345325.0,13
6678,Civil Engineer,82878.0,2008,4143900.0,345325.0,7
6683,Contract Specialist,88717.57692307692,1983,4435878.846153846,369656.57,32
6688,Information Technology Specialist,82816.0,1971,4140800.0,345066.67,44
6689,Information Technology Specialist,82816.0,1990,4140800.0,345066.67,25
6690,Information Technology Specialist,82816.0,1975,4140800.0,345066.67,40
6691,Information Technology Specialist,82816.0,1974,4140800.0,345066.67,41
6692,Contract Specialist,82816.0,1973,4140800.0,345066.67,42
6694,Assoc Professor,82687.0,1970,4134350.0,344529.17,45
6699,Director,82645.0,2010,4132250.0,344354.17,5
6703,Psychiatric Nurse,82631.0,1993,4131550.0,344295.83,22
6704,Investigator,82594.0,2003,4129700.0,344141.67,12
6705,Assoc Professor,82592.0,2006,4129600.0,344133.33,9
6706,Assoc Professor,82592.0,2010,4129600.0,344133.33,5
6707,Assoc Professor,82568.0,1971,4128400.0,344033.33,44
6712,Civil Engineer,82500.0,1972,4125000.0,343750.0,43
6713,Assoc Professor,82500.0,2008,4125000.0,343750.0,7
6714,Budget Analyst,82500.0,2005,4125000.0,343750.0,10
6715,Teacher,82489.0,1987,4124450.0,343704.17,28
6716,Teacher,82489.0,1987,4124450.0,343704.17,28
6717,Teacher,82489.0,1996,4124450.0,343704.17,19
6718,Teacher,82489.0,1994,4124450.0,343704.17,21
6719,Teacher,82489.0,1992,4124450.0,343704.17,23
6720,Teacher,82489.0,1998,4124450.0,343704.17,17
6721,Teacher,82489.0,1980,4124450.0,343704.17,35
6722,Teacher,82489.0,1993,4124450.0,343704.17,22
6723,Teacher,82489.0,1987,4124450.0,343704.17,28
6724,Teacher,82489.0,2003,4124450.0,343704.17,12
6725,Teacher,82489.0,1990,4124450.0,343704.17,25
6726,Teacher,82489.0,1987,4124450.0,343704.17,28
6727,Teacher,82489.0,1987,4124450.0,343704.17,28
6728,Teacher,82489.0,1987,4124450.0,343704.17,28
6729,Teacher,82489.0,1993,4124450.0,343704.17,22
6730,Teacher,82489.0,1987,4124450.0,343704.17,28
6731,Teacher,82489.0,1999,4124450.0,343704.17,16
6732,Teacher,82489.0,1994,4124450.0,343704.17,21
6733,Teacher,82489.0,1999,4124450.0,343704.17,16
6734,Teacher,82489.0,1997,4124450.0,343704.17,18
6735,Teacher,82489.0,1987,4124450.0,343704.17,28
6736,Teacher,82489.0,1987,4124450.0,343704.17,28
6737,Teacher,82489.0,1998,4124450.0,343704.17,17
6738,Teacher,82489.0,1987,4124450.0,343704.17,28
6739,Teacher,82489.0,1993,4124450.0,343704.17,22
6740,Teacher,82489.0,2000,4124450.0,343704.17,15
6741,Teacher,82489.0,1988,4124450.0,343704.17,27
6742,Teacher,82489.0,2003,4124450.0,343704.17,12
6743,Teacher,82489.0,2003,4124450.0,343704.17,12
6744,Teacher,82489.0,1988,4124450.0,343704.17,27
6745,Teacher,82489.0,2002,4124450.0,343704.17,13
6746,Teacher,82489.0,1995,4124450.0,343704.17,20
6747,Teacher,82489.0,1995,4124450.0,343704.17,20
6748,Teacher,82489.0,1987,4124450.0,343704.17,28
6749,Teacher,82489.0,2003,4124450.0,343704.17,12
6750,Teacher,82489.0,1991,4124450.0,343704.17,24
6751,Teacher,82489.0,1987,4124450.0,343704.17,28
6752,Teacher,82489.0,1994,4124450.0,343704.17,21
6753,Teacher,82489.0,1999,4124450.0,343704.17,16
6754,Teacher,82489.0,2001,4124450.0,343704.17,14
6755,Teacher,82489.0,1986,4124450.0,343704.17,29
6756,Teacher,82489.0,1999,4124450.0,343704.17,16
6757,Teacher,82489.0,1991,4124450.0,343704.17,24
6758,Teacher,82489.0,1987,4124450.0,343704.17,28
6759,Teacher,82489.0,1993,4124450.0,343704.17,22
6760,Teacher,82489.0,1988,4124450.0,343704.17,27
6761,Teacher,82489.0,1981,4124450.0,343704.17,34
6762,Teacher,82489.0,1988,4124450.0,343704.17,27
6763,Teacher,82489.0,1989,4124450.0,343704.17,26
6764,Teacher,82489.0,1992,4124450.0,343704.17,23
6765,Teacher,82489.0,1987,4124450.0,343704.17,28
6766,Teacher,82489.0,1987,4124450.0,343704.17,28
6767,Teacher,82489.0,2003,4124450.0,343704.17,12
6768,Teacher,82489.0,1969,4124450.0,343704.17,46
6769,Teacher,82489.0,1990,4124450.0,343704.17,25
6770,Teacher,82489.0,1990,4124450.0,343704.17,25
6771,Teacher,82489.0,2003,4124450.0,343704.17,12
6772,Teacher,82489.0,1982,4124450.0,343704.17,33
6773,Teacher,82489.0,1987,4124450.0,343704.17,28
6774,Teacher,82489.0,1987,4124450.0,343704.17,28
6775,Program Specialist,82459.0,2010,4122950.0,343579.17,5
6776,Contract Specialist,82459.0,2005,4122950.0,343579.17,10
6777,Program Specialist,82459.0,1999,4122950.0,343579.17,16
6779,Attorney Advisor,82400.0,2001,4120000.0,343333.33,14
6780,Attorney Advisor,82400.0,2004,4120000.0,343333.33,11
6781,Special Assistant,82400.0,2004,4120000.0,343333.33,11
6782,Assistant Principal,82397.0,2011,4119850.0,343320.83,4
6783,Assistant Principal,82397.0,2010,4119850.0,343320.83,5
6784,Assistant Principal,82397.0,2008,4119850.0,343320.83,7
6785,Assistant Principal,82397.0,2002,4119850.0,343320.83,13
6786,Assistant Principal,82397.0,1998,4119850.0,343320.83,17
6787,Assistant Principal,82397.0,2011,4119850.0,343320.83,4
6788,Assistant Principal,82397.0,1992,4119850.0,343320.83,23
6789,Assistant Principal,82397.0,2001,4119850.0,343320.83,14
6790,Assistant Principal,82397.0,2011,4119850.0,343320.83,4
6791,Assistant Principal,82397.0,2010,4119850.0,343320.83,5
6792,Assistant Principal,82397.0,2009,4119850.0,343320.83,6
6793,Assistant Principal,82397.0,2001,4119850.0,343320.83,14
6794,Assistant Principal,82397.0,2010,4119850.0,343320.83,5
6795,Assistant Principal,82397.0,2001,4119850.0,343320.83,14
6796,Assistant Principal,82397.0,2000,4119850.0,343320.83,15
6797,Assistant Principal,82397.0,2004,4119850.0,343320.83,11
6798,Assistant Principal,82397.0,2008,4119850.0,343320.83,7
6799,Assistant Principal,82397.0,2011,4119850.0,343320.83,4
6800,Assistant Principal,82397.0,2011,4119850.0,343320.83,4
6801,Assistant Principal,82397.0,2004,4119850.0,343320.83,11
6802,Assistant Principal,82397.0,2011,4119850.0,343320.83,4
6803,Assistant Principal,82397.0,2010,4119850.0,343320.83,5
6804,Assistant Principal,82397.0,2010,4119850.0,343320.83,5
6805,Assistant Principal,82397.0,2010,4119850.0,343320.83,5
6806,Assistant Principal,82397.0,1999,4119850.0,343320.83,16
6807,Assistant Principal,82397.0,2006,4119850.0,343320.83,9
6808,Assistant Principal,82397.0,2009,4119850.0,343320.83,6
6809,Assistant Principal,82397.0,2009,4119850.0,343320.83,6
6810,Assistant Principal,82397.0,2010,4119850.0,343320.83,5
6811,Assistant Principal,82397.0,2010,4119850.0,343320.83,5
6812,Assistant Principal,82397.0,2009,4119850.0,343320.83,6
6813,Assistant Principal,82397.0,1999,4119850.0,343320.83,16
6814,Assistant Principal,82397.0,2007,4119850.0,343320.83,8
6815,Assistant Principal,82397.0,2003,4119850.0,343320.83,12
6816,Assistant Principal,82397.0,2001,4119850.0,343320.83,14
6817,Assistant Principal,82397.0,2011,4119850.0,343320.83,4
6818,Assistant Principal,82397.0,2003,4119850.0,343320.83,12
6819,Assistant Principal,82397.0,2010,4119850.0,343320.83,5
6820,Assistant Principal,82397.0,2011,4119850.0,343320.83,4
6821,Assistant Principal,82397.0,2002,4119850.0,343320.83,13
6822,Assistant Principal,82397.0,2011,4119850.0,343320.83,4
6823,Assistant Principal,82397.0,2010,4119850.0,343320.83,5
6824,Assistant Principal,82397.0,2011,4119850.0,343320.83,4
6825,Assistant Principal,82397.0,2008,4119850.0,343320.83,7
6826,Assistant Principal,82397.0,2011,4119850.0,343320.83,4
6827,Captain,82393.0,2000,4119650.0,343304.17,15
6828,Captain,82393.0,2000,4119650.0,343304.17,15
6830,Auditor (tax),82286.0,1992,4114300.0,342858.33,23
6834,Social Worker,82286.0,1999,4114300.0,342858.33,16
6836,Social Worker,82286.0,1995,4114300.0,342858.33,20
6837,Social Worker,82286.0,1993,4114300.0,342858.33,22
6838,Engineering Technician,82286.0,1983,4114300.0,342858.33,32
6839,Appraiser,82286.0,2001,4114300.0,342858.33,14
6840,Social Worker,82286.0,1995,4114300.0,342858.33,20
6841,Investigator,82286.0,1989,4114300.0,342858.33,26
6847,Social Worker,82286.0,1992,4114300.0,342858.33,23
6849,Social Worker,82286.0,1989,4114300.0,342858.33,26
6850,Social Worker,82286.0,1986,4114300.0,342858.33,29
6851,Social Worker,82286.0,2000,4114300.0,342858.33,15
6854,Social Worker,82286.0,1997,4114300.0,342858.33,18
6855,Social Worker,82286.0,2004,4114300.0,342858.33,11
6856,Social Worker,82286.0,1997,4114300.0,342858.33,18
6857,Social Worker,82286.0,1992,4114300.0,342858.33,23
6862,Information Technology Specialist,82286.0,1976,4114300.0,342858.33,39
6863,Social Worker,82286.0,1992,4114300.0,342858.33,23
6864,Investigator,82286.0,1984,4114300.0,342858.33,31
6869,Information Technology Specialist,82286.0,1999,4114300.0,342858.33,16
6871,Appraiser,82286.0,2009,4114300.0,342858.33,6
6875,Program Analyst,82286.0,2002,4114300.0,342858.33,13
6877,Contract Specialist,82286.0,1975,4114300.0,342858.33,40
6878,Management Analyst,82286.0,1999,4114300.0,342858.33,16
6880,Information Technology Specialist,82286.0,1975,4114300.0,342858.33,40
6881,Investigator,82286.0,1980,4114300.0,342858.33,35
6883,Social Worker,82286.0,1983,4114300.0,342858.33,32
6886,Program Analyst,82286.0,1998,4114300.0,342858.33,17
6887,Program Specialist,82286.0,2001,4114300.0,342858.33,14
6888,Engineering Technician,82286.0,2004,4114300.0,342858.33,11
6892,Public Health Analyst,82286.0,1986,4114300.0,342858.33,29
6893,Engineering Technician,82286.0,1981,4114300.0,342858.33,34
6894,Engineering Technician,82286.0,1969,4114300.0,342858.33,46
6895,Contract Specialist,82286.0,1981,4114300.0,342858.33,34
6896,Social Worker,82286.0,1974,4114300.0,342858.33,41
6899,Engineering Technician,82286.0,1971,4114300.0,342858.33,44
6900,Social Worker,82256.0,1996,4112800.0,342733.33,19
6905,Teacher,82130.0,2005,4106500.0,342208.33,10
6906,Teacher,82130.0,2008,4106500.0,342208.33,7
6907,Teacher,82130.0,2006,4106500.0,342208.33,9
6908,Instructional Coach,82130.0,2010,4106500.0,342208.33,5
6910,Teacher,82130.0,2009,4106500.0,342208.33,6
6911,Instructional Coach,82130.0,2009,4106500.0,342208.33,6
6912,Teacher,82130.0,2011,4106500.0,342208.33,4
6913,Teacher,82130.0,2008,4106500.0,342208.33,7
6914,Teacher,82130.0,2001,4106500.0,342208.33,14
6915,Teacher,82130.0,2010,4106500.0,342208.33,5
6916,"Psychologist,school",82130.0,2010,4106500.0,342208.33,5
6917,Teacher,82130.0,2008,4106500.0,342208.33,7
6918,Teacher,82130.0,2009,4106500.0,342208.33,6
6919,Teacher,82130.0,2001,4106500.0,342208.33,14
6920,Teacher,82130.0,2010,4106500.0,342208.33,5
6921,Teacher,82130.0,2010,4106500.0,342208.33,5
6922,Teacher,82130.0,2008,4106500.0,342208.33,7
6923,Social Worker,82130.0,2000,4106500.0,342208.33,15
6924,Teacher,82130.0,2001,4106500.0,342208.33,14
6925,Teacher,82130.0,2009,4106500.0,342208.33,6
6926,Executive Assistant,82091.0,2008,4104550.0,342045.83,7
6928,Accountant,82091.0,2000,4104550.0,342045.83,15
6930,Accountant,82091.0,1997,4104550.0,342045.83,18
6931,Accountant,82091.0,2005,4104550.0,342045.83,10
6933,Accountant,82091.0,2009,4104550.0,342045.83,6
6935,Budget Analyst,82091.0,2000,4104550.0,342045.83,15
6936,Auditor,82091.0,2008,4104550.0,342045.83,7
6937,Executive Assistant,82091.0,2005,4104550.0,342045.83,10
6939,Budget Analyst,82091.0,2002,4104550.0,342045.83,13
6942,Auditor,82091.0,2005,4104550.0,342045.83,10
6943,Accountant,82091.0,2003,4104550.0,342045.83,12
6944,Accountant,82091.0,2003,4104550.0,342045.83,12
6949,Social Worker,82074.0,2007,4103700.0,341975.0,8
6950,Workers Compensation Recipient,82056.0,1992,4102800.0,341900.0,23
6952,Counselor,82001.0,1997,4100050.0,341670.83,18
6953,Counselor,82001.0,2000,4100050.0,341670.83,15
6958,Assoc Professor,81912.0,1970,4095600.0,341300.0,45
6959,Workers Compensation Recipient,81848.0,1977,4092400.0,341033.33,38
6976,Contract Specialist,81642.0,2009,4082100.0,340175.0,6
6977,Assoc Professor,81620.0,2005,4081000.0,340083.33,10
6978,Lieutenant,81587.0,1988,4079350.0,339945.83,27
6979,Lieutenant,81587.0,1997,4079350.0,339945.83,18
6980,Lieutenant,81587.0,1997,4079350.0,339945.83,18
6986,Trial Attorney,81563.0,2008,4078150.0,339845.83,7
6987,Trial Attorney,81563.0,2010,4078150.0,339845.83,5
6988,Trial Attorney,81563.0,2008,4078150.0,339845.83,7
6989,Trial Attorney,81563.0,2010,4078150.0,339845.83,5
6990,Trial Attorney,81563.0,2008,4078150.0,339845.83,7
6991,Trial Attorney,81563.0,2008,4078150.0,339845.83,7
6992,Attorney Advisor,81563.0,2010,4078150.0,339845.83,5
6993,"Coord, special Education",81541.0,1995,4077050.0,339754.17,20
6994,Social Worker,81464.0,2004,4073200.0,339433.33,11
6995,Speech Pathologist,81464.0,1999,4073200.0,339433.33,16
6997,Social Worker,81464.0,2006,4073200.0,339433.33,9
6999,Speech Pathologist,81464.0,2004,4073200.0,339433.33,11
7000,Speech Pathologist,81464.0,2000,4073200.0,339433.33,15
7001,"Psychologist,school",81464.0,2007,4073200.0,339433.33,8
7003,Speech Pathologist,81464.0,1999,4073200.0,339433.33,16
7004,Social Worker,81464.0,1999,4073200.0,339433.33,16
7005,Speech Pathologist,81464.0,2001,4073200.0,339433.33,14
7006,Speech Pathologist,81464.0,2000,4073200.0,339433.33,15
7007,Speech Pathologist,81464.0,1999,4073200.0,339433.33,16
7008,Social Worker,81464.0,2001,4073200.0,339433.33,14
7009,Social Worker,81464.0,1985,4073200.0,339433.33,30
7010,Social Worker,81464.0,1999,4073200.0,339433.33,16
7011,Speech Pathologist,81464.0,1999,4073200.0,339433.33,16
7012,Speech Pathologist,81464.0,1999,4073200.0,339433.33,16
7013,Speech Pathologist,81464.0,2002,4073200.0,339433.33,13
7014,Speech Pathologist,81464.0,1999,4073200.0,339433.33,16
7015,Social Worker,81464.0,1972,4073200.0,339433.33,43
7016,Speech Pathologist,81464.0,2000,4073200.0,339433.33,15
7017,Social Worker,81464.0,1999,4073200.0,339433.33,16
7018,Speech Pathologist,81464.0,2004,4073200.0,339433.33,11
7019,Workers Compensation Recipient,81455.0,2000,4072750.0,339395.83,15
7020,Counselor,81387.0,2008,4069350.0,339112.5,7
7021,Attorney Advisor,81345.0,2007,4067250.0,338937.5,8
7022,Firefighter Tech,81340.0,1981,4067000.0,338916.67,34
7023,Firefighter Tech,81340.0,1985,4067000.0,338916.67,30
7024,Firefighter Tech,81340.0,1979,4067000.0,338916.67,36
7025,Firefighter Tech,81340.0,1973,4067000.0,338916.67,42
7026,Social Worker,81311.0,2004,4065550.0,338795.83,11
7027,Social Worker,81311.0,2002,4065550.0,338795.83,13
7028,Program Analyst,81283.0,2007,4064150.0,338679.17,8
7029,Lieutenant,81278.0,1992,4063900.0,338658.33,23
7030,Lieutenant,81278.0,1996,4063900.0,338658.33,19
7031,Lieutenant,81278.0,1992,4063900.0,338658.33,23
7032,Lieutenant,81278.0,1990,4063900.0,338658.33,25
7034,Lieutenant,81278.0,1992,4063900.0,338658.33,23
7035,Lieutenant,81278.0,1992,4063900.0,338658.33,23
7036,Lieutenant,81278.0,1992,4063900.0,338658.33,23
7037,Lieutenant,81278.0,1996,4063900.0,338658.33,19
7038,Attorney Advisor,81250.0,2010,4062500.0,338541.67,5
7039,Executive Assistant,81242.0,2002,4062100.0,338508.33,13
7042,Information Technology Specialist,81242.0,2002,4062100.0,338508.33,13
7048,Information Technology Specialist,81242.0,2004,4062100.0,338508.33,11
7049,Program Analyst,81242.0,1975,4062100.0,338508.33,40
7051,Program Analyst,81242.0,1993,4062100.0,338508.33,22
7054,Program Analyst,81242.0,2002,4062100.0,338508.33,13
7061,Information Technology Specialist,81242.0,2003,4062100.0,338508.33,12
7065,Information Technology Specialist,81242.0,2004,4062100.0,338508.33,11
7066,Auditor,81242.0,2009,4062100.0,338508.33,6
7067,Program Analyst,81242.0,2001,4062100.0,338508.33,14
7068,Management Liaison Specialist,81242.0,2008,4062100.0,338508.33,7
7069,Information Technology Specialist,81242.0,2007,4062100.0,338508.33,8
7071,Information Technology Specialist,81242.0,1980,4062100.0,338508.33,35
7072,Special Assistant,81242.0,2005,4062100.0,338508.33,10
7073,Program Analyst,81242.0,2005,4062100.0,338508.33,10
7076,Program Analyst,81242.0,2007,4062100.0,338508.33,8
7077,Information Technology Specialist,81242.0,2004,4062100.0,338508.33,11
7080,Accountant,81242.0,2003,4062100.0,338508.33,12
7082,Program Analyst,81242.0,1983,4062100.0,338508.33,32
7083,Program Analyst,81242.0,2009,4062100.0,338508.33,6
7086,Executive Assistant,81242.0,1996,4062100.0,338508.33,19
7095,Special Assistant,81242.0,1982,4062100.0,338508.33,33
7097,Executive Assistant,81242.0,2000,4062100.0,338508.33,15
7098,Program Analyst,81242.0,2006,4062100.0,338508.33,9
7099,Program Analyst,81242.0,1988,4062100.0,338508.33,27
7101,Program Analyst,81242.0,2004,4062100.0,338508.33,11
7102,Administrative Officer,81242.0,2002,4062100.0,338508.33,13
7104,Project Manager,81242.0,2003,4062100.0,338508.33,12
7106,Executive Assistant,81242.0,2000,4062100.0,338508.33,15
7108,Program Analyst,81242.0,2003,4062100.0,338508.33,12
7109,Executive Assistant,81242.0,2007,4062100.0,338508.33,8
7110,Management Liaison Specialist,81242.0,1995,4062100.0,338508.33,20
7112,Program Analyst,81242.0,1986,4062100.0,338508.33,29
7113,Project Manager,81242.0,2003,4062100.0,338508.33,12
7115,Administrative Law Judge,81242.0,1998,4062100.0,338508.33,17
7117,Project Manager,81242.0,2008,4062100.0,338508.33,7
7118,Program Analyst,81242.0,2005,4062100.0,338508.33,10
7119,Program Analyst,81242.0,2002,4062100.0,338508.33,13
7121,Program Specialist,81242.0,2005,4062100.0,338508.33,10
7122,Information Technology Specialist,81242.0,2008,4062100.0,338508.33,7
7123,Special Assistant,81242.0,1983,4062100.0,338508.33,32
7124,Special Assistant,81242.0,2002,4062100.0,338508.33,13
7126,Executive Assistant,81242.0,2005,4062100.0,338508.33,10
7127,Management Analyst,81242.0,2010,4062100.0,338508.33,5
7131,Executive Assistant,81242.0,2000,4062100.0,338508.33,15
7135,Information Technology Specialist,81242.0,2004,4062100.0,338508.33,11
7136,Management Analyst,81242.0,1986,4062100.0,338508.33,29
7138,Management Liaison Specialist,81242.0,2004,4062100.0,338508.33,11
7139,Management Liaison Specialist,81242.0,1977,4062100.0,338508.33,38
7142,Program Analyst,81242.0,2000,4062100.0,338508.33,15
7143,Information Technology Specialist,81242.0,2008,4062100.0,338508.33,7
7144,Information Technology Specialist,81242.0,2005,4062100.0,338508.33,10
7146,Management Liaison Specialist,81242.0,2004,4062100.0,338508.33,11
7148,Information Technology Specialist,81242.0,1990,4062100.0,338508.33,25
7149,Management Liaison Specialist,81242.0,1990,4062100.0,338508.33,25
